,0
2022-09-16,841665.2692643781
2022-09-17,846736.713867323
2022-09-18,827792.5041313608
2022-09-19,831966.3034342877
2022-09-20,828156.5665459264
2022-09-21,826726.5213524796
2022-09-22,838799.474094882
2022-09-23,840641.5313886036
2022-09-24,839148.2818254143
2022-09-25,841095.350152407
2022-09-26,839550.3125329963
2022-09-27,837993.8915838829
2022-09-28,835876.2838929418
2022-09-29,838139.3741540051
2022-09-30,836399.2279236597
2022-10-01,835223.4361606238
2022-10-02,832182.6537236363
2022-10-03,833255.4205412654
2022-10-04,834616.2867412098
2022-10-05,835324.3624057971
2022-10-06,835605.9913212977
2022-10-07,837628.8461077005
2022-10-08,837531.4507698086
2022-10-09,838969.1554895274
2022-10-10,832812.9313938111
2022-10-11,832243.2819635544
2022-10-12,832158.5272300561
2022-10-13,830554.394394682
2022-10-14,831053.085993664
2022-10-15,830050.0435815575
2022-10-16,830158.5578102545
2022-10-17,832875.1541077548
2022-10-18,832510.3397987512
2022-10-19,830233.2026608933
2022-10-20,828392.8366570994
2022-10-21,829536.7791169818
2022-10-22,829550.0426615471
2022-10-23,832627.557807785
2022-10-24,826700.9076702337
2022-10-25,827781.0621149957
2022-10-26,837473.1198659493
2022-10-27,836784.7982052758
2022-10-28,839121.2196496862
2022-10-29,860088.0737705674
2022-10-30,856780.5138503517
2022-10-31,859047.8202078408
2022-11-01,862611.6457450246
2022-11-02,857542.2277839321
2022-11-03,862847.4161386405
2022-11-04,889701.1777019303
2022-11-05,890836.3462507337
2022-11-06,868728.5207009381
2022-11-07,872087.7559138851
2022-11-08,821224.2043459963
2022-11-09,796172.640643981
2022-11-10,796172.640643981
2022-11-11,796172.640643981
2022-11-12,796172.640643981
2022-11-13,796172.640643981
2022-11-14,796172.640643981
2022-11-15,797172.7160782123
2022-11-16,795747.6685987022
2022-11-17,796570.6824620382
2022-11-18,796650.5689414009
2022-11-19,796976.915032167
2022-11-20,796478.8034496167
2022-11-21,796300.4652829403
2022-11-22,798906.2328624184
2022-11-23,801530.8328649631
2022-11-24,801480.2682132277
2022-11-25,799819.7618806225
2022-11-26,800753.1674978364
2022-11-27,800236.0526021838
2022-11-28,799864.5094653255
2022-11-29,800721.512472499
2022-11-30,802237.5734518949
2022-12-01,801435.7286870587
2022-12-02,801638.6375205482
2022-12-03,801010.2320035088
2022-12-04,801301.9806864852
2022-12-05,801789.223285254
2022-12-06,800661.7894738289
2022-12-07,794099.2797138281
2022-12-08,799082.0123788554
2022-12-09,794583.5474851526
2022-12-10,794664.490698631
2022-12-11,788832.4755833535
2022-12-12,787032.1570927115
2022-12-13,797184.0941506258
2022-12-14,790591.2546546307
2022-12-15,779653.5051681559
2022-12-16,745749.4751226212
2022-12-17,750441.1408962711
2022-12-18,749896.3873035301
2022-12-19,748609.9817861451
2022-12-20,751304.4418850086
2022-12-21,751104.7442782181
2022-12-22,751134.3892594096
2022-12-23,751056.4753935323
2022-12-24,751116.5237791443
2022-12-25,751116.5237791443
2022-12-26,751116.5237791443
2022-12-27,751116.5237791443
2022-12-28,751116.5237791443
2022-12-29,751116.5237791443
2022-12-30,751116.5237791443
2022-12-31,751116.5237791443
2023-01-01,751116.5237791443
2023-01-02,751116.5237791443
2023-01-03,751116.5237791443
2023-01-04,751116.5237791443
2023-01-05,751116.5237791443
2023-01-06,751116.5237791443
2023-01-07,750810.2491839512
2023-01-08,752707.5307723379
2023-01-09,758440.3290017879
2023-01-10,758787.7053849589
2023-01-11,766062.1686313488
2023-01-12,776864.8253263492
2023-01-13,795551.7129545861
2023-01-14,805364.1193238497
2023-01-15,798490.3977525342
2023-01-16,797246.5033566734
2023-01-17,797248.2820890174
2023-01-18,772528.6780483454
2023-01-19,783882.0088068756
2023-01-20,819538.6609985086
2023-01-21,818439.329078845
2023-01-22,818081.2683964174
2023-01-23,821585.56897254
2023-01-24,808095.2527770527
2023-01-25,825410.1015579966
2023-01-26,831709.5646354276
2023-01-27,841373.2414895206
2023-01-28,838005.4529286934
2023-01-29,857331.6485324103
2023-01-30,830142.3643093529
2023-01-31,841571.0924761781
2023-02-01,860507.9058187015
2023-02-02,856129.2155613584
2023-02-03,867732.7643166652
2023-02-04,865967.4278156814
2023-02-05,852880.900764581
2023-02-06,842580.4408788481
2023-02-07,864905.8083822613
2023-02-08,857514.213635966
2023-02-09,817327.7756618881
2023-02-10,816674.6376743177
2023-02-11,822294.1619590957
2023-02-12,818076.3368989441
2023-02-13,811284.0246868638
2023-02-14,821531.5642447853
2023-02-15,842166.7495896905
2023-02-16,830597.7248324642
2023-02-17,838684.0134868108
2023-02-18,837968.2056862366
2023-02-19,891700.7065883041
2023-02-20,909576.5331954886
2023-02-21,896687.7973270196
2023-02-22,893517.0067821424
2023-02-23,892795.8648300805
2023-02-24,882099.7180782869
2023-02-25,881181.2929952423
2023-02-26,884345.158310869
2023-02-27,880860.8012716019
2023-02-28,876244.8053353605
2023-03-01,881743.6180910802
2023-03-02,878848.6140890677
2023-03-03,871055.076961403
2023-03-04,870483.2747796924
2023-03-05,871336.3611534846
2023-03-06,870658.1137062372
2023-03-07,859166.1288307365
2023-03-08,859166.1288307365
2023-03-09,856505.7681865366
2023-03-10,856082.409498996
2023-03-11,856965.4570357789
2023-03-12,859636.2230320433
2023-03-13,862817.3753124159
2023-03-14,863631.1776987327
2023-03-15,863107.1143629287
2023-03-16,863107.1143629287
2023-03-17,863107.1143629287
2023-03-18,863107.1143629287
2023-03-19,863107.1143629287
2023-03-20,861373.050700286
2023-03-21,864210.1301951461
2023-03-22,851780.6402279225
2023-03-23,858617.1775878498
2023-03-24,851617.1636376714
2023-03-25,851093.7258831076
2023-03-26,852254.870939737
2023-03-27,849920.9003281832
2023-03-28,855491.2307225041
2023-03-29,860115.0700375581
2023-03-30,858129.1899183214
2023-03-31,866710.1694564573
2023-04-01,868026.9773699403
2023-04-02,829282.9115060498
2023-04-03,836035.7558654085
2023-04-04,841977.4305843004
2023-04-05,843021.9003878919
2023-04-06,833352.9674367765
2023-04-07,830146.8209483946
2023-04-08,826459.4146592369
2023-04-09,829954.0388071464
2023-04-10,841000.7059960972
2023-04-11,843588.8749409196
2023-04-12,843645.6788768711
2023-04-13,857328.7971445825
2023-04-14,868121.2071173075
2023-04-15,870690.1911624208
2023-04-16,878703.5456489638
2023-04-17,867936.3886223267
2023-04-18,887119.1819324476
2023-04-19,827748.5435391351
2023-04-20,811506.5010344136
2023-04-21,783907.6816309793
2023-04-22,789286.2119229565
2023-04-23,783117.8501318925
2023-04-24,782303.4706141708
2023-04-25,789834.995825396
2023-04-26,787396.3858488121
2023-04-27,790710.0352207464
2023-04-28,790892.5378079485
2023-04-29,790412.3146902822
2023-04-30,791066.3451909613
2023-05-01,788656.8956342676
2023-05-02,788304.2621820639
2023-05-03,788807.2800407863
2023-05-04,788530.6570743769
2023-05-05,788926.7179119923
2023-05-06,788304.1665660847
2023-05-07,788304.1665660847
2023-05-08,788304.1665660847
2023-05-09,788304.1665660847
2023-05-10,788304.1665660847
2023-05-11,788304.1665660847
2023-05-12,788304.1665660847
2023-05-13,788304.1665660847
2023-05-14,788304.1665660847
2023-05-15,788304.1665660847
2023-05-16,788304.1665660847
2023-05-17,788304.1665660847
2023-05-18,788304.1665660847
2023-05-19,788304.1665660847
2023-05-20,788304.1665660847
2023-05-21,788304.1665660847
2023-05-22,788304.1665660847
2023-05-23,788304.1665660847
2023-05-24,788304.1665660847
2023-05-25,788304.1665660847
2023-05-26,788304.1665660847
2023-05-27,788304.1665660847
2023-05-28,788304.1665660847
2023-05-29,787930.0452136361
2023-05-30,792113.9184833211
2023-05-31,790445.8595585912
2023-06-01,791540.2111450362
2023-06-02,794567.8504910606
2023-06-03,794242.5664585145
2023-06-04,795025.2588175052
2023-06-05,777755.3403347728
2023-06-06,783760.8441869051
2023-06-07,775763.9527620318
2023-06-08,776438.0940971748
2023-06-09,778004.8252389547
2023-06-10,766050.9205145008
2023-06-11,766831.2084369299
2023-06-12,767100.2572987007
2023-06-13,766767.6911610749
2023-06-14,764592.6567335209
2023-06-15,764586.7709057238
2023-06-16,764336.1270900684
2023-06-17,764570.0446848967
2023-06-18,765015.2990004407
2023-06-19,765339.274522466
2023-06-20,765263.6850380646
2023-06-21,765263.6850380646
2023-06-22,765263.6850380646
2023-06-23,765263.6850380646
2023-06-24,765263.6850380646
2023-06-25,765263.6850380646
2023-06-26,814717.2563275627
2023-06-27,815685.3208977589
2023-06-28,814172.7050111138
2023-06-29,815124.3990015913
2023-06-30,815310.3185040294
2023-07-01,815450.2295880931
2023-07-02,814816.2711341769
2023-07-03,813698.6099981428
2023-07-04,809625.9625994309
2023-07-05,802733.7366179905
2023-07-06,792200.3842150545
2023-07-07,801381.822165007
2023-07-08,805870.3736203681
2023-07-09,802393.0051706528
2023-07-10,806976.1391890969
2023-07-11,810207.813287312
2023-07-12,805535.4804579415
2023-07-13,864190.920618272
2023-07-14,848055.915896983
2023-07-15,850038.0046249826
2023-07-16,840378.3740479614
2023-07-17,843461.5138968643
2023-07-18,833522.7528159725
2023-07-19,878679.2620435206
2023-07-20,887144.8019686292
2023-07-21,868147.3790360027
2023-07-22,857334.5876936589
2023-07-23,861426.1211862777
2023-07-24,850988.4022146146
2023-07-25,853070.2662228433
2023-07-26,854103.635013536
2023-07-27,854009.0942215688
2023-07-28,852721.3993057357
2023-07-29,856826.0060521667
2023-07-30,848816.2192868518
2023-07-31,844501.9312021119
2023-08-01,847810.5713886545
2023-08-02,836739.9518459626
2023-08-03,833497.6726591706
2023-08-04,831087.8325839393
2023-08-05,833019.8935553271
2023-08-06,830197.9386215137
2023-08-07,831481.4172723142
2023-08-08,835358.5657259893
2023-08-09,837301.023717047
2023-08-10,836630.6126231629
2023-08-11,836461.1386528861
2023-08-12,782867.3056461267
2023-08-13,781368.4786212378
2023-08-14,781599.8018194336
2023-08-15,778477.7624609789
2023-08-16,778477.7624609789
2023-08-17,778477.7624609789
2023-08-18,778477.7624609789
2023-08-19,778477.7624609789
2023-08-20,778477.7624609789
2023-08-21,778477.7624609789
2023-08-22,778477.7624609789
2023-08-23,778477.7624609789
2023-08-24,778477.7624609789
2023-08-25,778477.7624609789
2023-08-26,778477.7624609789
2023-08-27,778477.7624609789
2023-08-28,778477.7624609789
2023-08-29,778477.7624609789
2023-08-30,778477.7624609789
2023-08-31,778477.7624609789
2023-09-01,778477.7624609789
2023-09-02,778477.7624609789
2023-09-03,778477.7624609789
2023-09-04,778477.7624609789
2023-09-05,778477.7624609789
2023-09-06,778477.7624609789
2023-09-07,778477.7624609789
2023-09-08,778477.7624609789
2023-09-09,778119.1609923764
2023-09-10,778119.1609923764
2023-09-11,776709.5591408962
2023-09-12,778122.7319304679
2023-09-13,778875.754176547
2023-09-14,779619.903227676
2023-09-15,779987.645907147
2023-09-16,779622.0292253464
2023-09-17,779622.0292253464
2023-09-18,780357.5219413444
2023-09-19,781084.5633408515
2023-09-20,781493.6784115466
2023-09-21,778113.6788334884
2023-09-22,780727.1892601413
2023-09-23,782867.1424288753
2023-09-24,780473.3543041837
2023-09-25,784622.3311256369
2023-09-26,783298.9053295482
2023-09-27,786296.4757564508
2023-09-28,791868.9612420294
2023-09-29,792645.8687784103
2023-09-30,795953.9899134721
2023-10-01,804056.2360454252
2023-10-02,788136.6118376751
2023-10-03,787949.6321240974
2023-10-04,788037.9196132787
2023-10-05,781230.688771248
2023-10-06,793586.6296310672
2023-10-07,790128.4324042415
2023-10-08,787625.3415622078
2023-10-09,763931.5241279459
2023-10-10,759534.7415604186
2023-10-11,755165.730507183
2023-10-12,748548.8517485819
2023-10-13,751644.5530873301
2023-10-14,752750.2342646328
2023-10-15,754748.717483852
2023-10-16,768116.2920454979
2023-10-17,764376.7488061436
2023-10-18,761504.4877622992
2023-10-19,767511.4338384147
2023-10-20,776287.453250995
2023-10-21,782470.0974299195
2023-10-22,781949.0950018183
2023-10-23,798572.9921834839
2023-10-24,798403.0079478516
2023-10-25,806446.5673125273
2023-10-26,805585.155635716
2023-10-27,803292.5162743789
2023-10-28,804702.08305281
2023-10-29,810531.0735634838
2023-10-30,818886.5487005218
2023-10-31,822587.3172401034
2023-11-01,840706.9788827911
2023-11-02,833682.8649536137
2023-11-03,836457.3772403101
2023-11-04,846091.6399886127
2023-11-05,859281.8808657129
2023-11-06,882147.4903264277
2023-11-07,875282.8464469453
2023-11-08,888646.6038203636
2023-11-09,906383.5725223728
2023-11-10,929557.5960428532
2023-11-11,937562.7833037665
2023-11-12,946845.240217305
2023-11-13,924539.2835291483
2023-11-14,922375.048653538
2023-11-15,937498.1511356486
2023-11-16,932532.8411012071
2023-11-17,931812.0769456049
2023-11-18,931933.3515484054
2023-11-19,934466.3992512316
2023-11-20,928391.7858372165
2023-11-21,921798.4801172437
2023-11-22,921798.4801172437
2023-11-23,921798.4801172437
2023-11-24,921798.4801172437
2023-11-25,921849.8142249072
2023-11-26,928522.6214746003
2023-11-27,1042202.0014279535
2023-11-28,1059104.1447627102
2023-11-29,1059074.3014876018
2023-11-30,1066318.3340169014
2023-12-01,1083469.4145568544
2023-12-02,1030457.9979314634
2023-12-03,1026119.0580421212
2023-12-04,1051232.3740925188
2023-12-05,1084387.9524269123
2023-12-06,1095656.8169616747
2023-12-07,1122756.8696885067
2023-12-08,1204101.6323701805
2023-12-09,1205647.8490197628
2023-12-10,1236329.3951289272
2023-12-11,1169300.8344971845
2023-12-12,1189119.1038674456
2023-12-13,1228131.5234085536
2023-12-14,1238618.9723948636
2023-12-15,1188346.041869225
2023-12-16,1216999.0259777592
2023-12-17,1178174.4807790127
2023-12-18,1189446.2543954274
2023-12-19,1167006.5117683795
2023-12-20,1201970.4871698564
2023-12-21,1267305.9249351607
2023-12-22,1280885.4610670607
2023-12-23,1291947.4645379388
2023-12-24,1283707.537483148
2023-12-25,1325420.506367588
2023-12-26,1310509.9181494091
2023-12-27,1342482.553407978
2023-12-28,1307114.2170258395
2023-12-29,1289734.7594741525
2023-12-30,1278914.585970907
2023-12-31,1270296.2799742525
2024-01-01,1308997.09249593
2024-01-02,1288192.0607386848
2024-01-03,1223105.1475703656
2024-01-04,1223105.1475703656
2024-01-05,1223072.0766965598
2024-01-06,1222616.6340786119
2024-01-07,1222616.6340786119
2024-01-08,1249140.5301113415
2024-01-09,1231925.8867921794
2024-01-10,1240604.9969299466
2024-01-11,1241263.980074252
2024-01-12,1227964.0744133538
2024-01-13,1230783.2912813516
2024-01-14,1212841.895780337
2024-01-15,1213966.3854760116
2024-01-16,1215299.7322007627
2024-01-17,1215299.7322007627
2024-01-18,1210072.1576003262
2024-01-19,1217520.9614165768
2024-01-20,1216738.8214383502
2024-01-21,1215086.1936120407
2024-01-22,1210209.5228495721
2024-01-23,1210209.5228495721
2024-01-24,1210209.5228495721
2024-01-25,1210209.5228495721
2024-01-26,1210209.5228495721
2024-01-27,1210691.1306858691
2024-01-28,1208234.6492408938
2024-01-29,1214051.235749545
2024-01-30,1216914.702881669
2024-01-31,1212679.7231570624
2024-02-01,1225375.9971962343
2024-02-02,1232173.5080300018
2024-02-03,1231308.044168598
2024-02-04,1235496.3434485025
2024-02-05,1243132.6926586146
2024-02-06,1236648.9080156158
2024-02-07,1241839.6153120317
2024-02-08,1236266.425661544
2024-02-09,1258956.4559699374
2024-02-10,1273766.089845117
2024-02-11,1282449.9665661429
2024-02-12,1320093.6777361215
2024-02-13,1299641.4490762742
2024-02-14,1352281.5064395107
2024-02-15,1362715.0358268316
2024-02-16,1359521.6528434625
2024-02-17,1350454.5425596933
2024-02-18,1376981.713130242
2024-02-19,1389046.6721503509
2024-02-20,1374710.2443388174
2024-02-21,1345067.4559913303
2024-02-22,1333619.4229232683
2024-02-23,1324459.085338008
2024-02-24,1356984.8864239627
2024-02-25,1368303.1323709502
2024-02-26,1423488.6494854023
2024-02-27,1451466.5315716353
2024-02-28,1577940.9289687783
2024-02-29,1551049.0226674767
2024-03-01,1631365.237129157
2024-03-02,1702110.4606506813
2024-03-03,1701803.0845313424
2024-03-04,1769215.6215674242
2024-03-05,1653057.9479205993
2024-03-06,1714690.3638300956
2024-03-07,1720919.1380315868
2024-03-08,1723650.4155126463
2024-03-09,1721039.9311017217
2024-03-10,1721887.7726312147
2024-03-11,1745010.5674539548
2024-03-12,1731342.5785249227
2024-03-13,1764189.9413010036
2024-03-14,1757435.663625529
2024-03-15,1742181.6873206894
2024-03-16,1720612.2150322257
2024-03-17,1734505.844375596
2024-03-18,1733271.946284665
